epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,0.480689301038146,0.2914505321228784,0.9652314689897082,0.6891137916913223,0.9606385691738234
2,0.32889475895433207,0.2983300436704688,0.9643834560382377,0.7641694956225473,0.9607331582167354
3,0.31116606521683643,0.2868743830446665,0.9685849747523416,0.795179947479657,0.9656141680257836
4,0.3007230657560058,0.2712087029251528,0.9718228423852292,0.8093379208022426,0.9707000499777878
5,0.29434163745440756,0.2746857404777788,0.9719384805149751,0.8308609530205343,0.9700357761099289
6,0.28636183819767347,0.2604747778671688,0.976833828007555,0.8525729569756932,0.9756502473475285
7,0.28127857185060773,0.25680804845557814,0.9786454920402421,0.8715462862591107,0.9777557198078379
8,0.2744157221533842,0.2554557457906869,0.978761130169988,0.8738916010729736,0.9779585622654234
9,0.2708212840342832,0.2531099583282599,0.979108044559226,0.8820012717008677,0.9784422656369568
10,0.26592790982006864,0.2523600464032747,0.9797633272944533,0.8871935455960762,0.9791529523424907
11,0.2628894055846,0.25155774481689047,0.9803029718999344,0.8919707489143137,0.9797458177550656
12,0.2606772190260334,0.2512616439594068,0.9802644258566858,0.8941666635991825,0.9797163325851599
13,0.2573188031492928,0.25054590938322685,0.9803415179431831,0.8952419634384093,0.9797912007948729
14,0.2548852117336695,0.24931435010606706,0.9808040704621671,0.8983366688349272,0.9803420317881798
15,0.2536485882240018,0.24852778935726058,0.981150984851405,0.8996498350477515,0.980706757394428
16,0.25154346519209597,0.2482801249221117,0.9813437150676483,0.9010554841782397,0.9809449702826711
17,0.2508226395212618,0.24811806271949538,0.9814978992406429,0.9013884110990493,0.9810995770229513
18,0.24864198135217355,0.24812588120248477,0.9812280769379024,0.8985348293931376,0.9808425708223011
19,0.24760334373410597,0.24800295230153852,0.9811124388081564,0.9017448192888396,0.980754876719343
20,0.2469304012053312,0.24776522139698245,0.9813051690243997,0.9025268791824347,0.9809582690566696
